Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Maldivas;MDV;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6074.433003;6529.320624;7060.569433;7541.83959;7994.451508;8357.876591;8071.518951;8643.911104;9859.794908;10560.93286;9311.584272;11821.05118;12645.64722;13618.21594;12272.0064;12859.8353;13761.92766;14033.12811;15322.19699;16694.58606;17512.96413;18225.96857;18973.56896;20262.26277;21442.73873;14154.25248;20615.37308;
Oriente Medio y Norte de África;MEA;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7667.977468;8394.623798;8737.141546;8898.088263;9061.244369;9280.498595;9712.452382;10009.222;10386.85006;10530.67857;11263.93265;11463.16151;11624.01589;12172.6818;13242.47834;13989.88452;14858.12034;15675.75984;16277.22315;16105.27538;16742.64666;17371.1991;17922.0659;17764.45955;17480.62773;15778.26074;15543.48786;16126.45066;16521.00609;16668.63733;16121.9195;17276.6916;
México;MEX;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8304.390392;8784.72368;9157.961601;8753.822192;9205.528036;8645.250492;9233.871706;9864.278781;10315.05849;10573.55897;11205.78595;11237.2898;11272.58085;11561.3868;12157.19144;12725.19759;13899.91986;14411.74519;15078.68781;14732.94074;15466.57032;16743.85518;17388.03521;17601.49018;18299.95519;18561.72076;19612.14849;20032.40861;20448.92162;20224.29089;18522.00217;19578.40381;
Islas Marshall;MHL;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2023.481681;2048.98359;2200.341451;2342.465111;2487.571435;2701.602929;2427.599813;2274.106527;2246.279466;2221.348859;2285.874845;2488.252783;2617.587921;2626.261448;2735.471542;2876.45061;2978.28098;3172.47284;2998.403581;3141.486304;3362.712811;3450.782018;3520.937393;3775.970034;3873.881115;4076.827692;4294.662935;4634.936846;5073.508106;5885.399062;6023.737797;6549.621884;
 Ingreso mediano;MIC;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2660.368982;2759.839087;2833.942799;2933.921768;3038.827701;3181.896082;3365.694731;3535.147474;3561.440118;3704.438445;3958.207141;4146.485527;4354.588303;4653.756851;5081.994351;5557.259774;6174.813725;6805.923782;7320.85492;7539.477097;8122.294343;8724.662918;9235.936518;9655.752509;9942.60903;10012.53904;10344.427;10844.90418;11535.8274;12055.29833;11860.59085;13038.16324;
Macedonia del Norte;MKD;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5398.604132;5256.024199;5069.324371;4852.678559;4904.617908;4947.884576;5071.955409;5226.785254;5448.324692;5724.447332;6152.640084;6050.867161;6395.226348;6595.776842;7172.06358;7848.882967;8688.95708;9351.977352;10521.89361;11010.61134;11360.93945;11689.93585;11915.65855;12727.32045;13434.84875;13888.30114;15137.93452;15706.4827;16796.38792;18007.24891;17324.81483;18344.26907;
Malí;MLI;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;758.8742799;859.4892712;833.7303478;862.4175089;894.8059508;902.5330108;963.4330084;1004.82177;1066.189184;1111.812476;1103.743264;1263.397245;1282.120839;1381.625913;1394.539676;1482.437505;1547.418173;1591.33496;1644.359014;1678.881691;1732.130848;1766.843104;1706.679102;1753.879778;1847.910072;1957.003495;2103.008648;2153.845638;2237.78923;2312.700701;2240.140931;2329.706181;
Malta;MLT;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8847.346082;9460.362509;10025.88184;10616.84474;11349.69273;12237.025;12927.67761;14290.0425;15049.53572;16052.83037;19503.01249;19721.59557;20577.86464;21087.71449;21610.93149;22275.66118;23317.61434;25062.06825;26523.46999;26650.88131;28722.44772;28973.28956;30243.9832;32295.671;34344.0922;37455.12315;39705.64187;43508.78326;45561.4737;48741.08128;44587.7103;48906.66314;
Myanmar;MMR;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;412.4167657;424.7256283;447.7683387;487.4759164;524.7495278;567.0716519;608.3619618;648.0113352;684.5910064;744.3107209;846.3641425;963.2530137;1081.810815;1234.626176;1428.782719;1659.971139;1924.228498;2206.869227;2483.725489;2743.731166;3033.085185;3301.955191;3631.575333;3872.500709;4104.83876;4200.876849;4120.737169;4312.947389;4665.131222;5033.365324;5218.024537;4430.222427;
Oriente Medio y Norte de África (excluido altos ingresos);MNA;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4651.752375;5006.254901;5236.310768;5330.731026;5403.221476;5552.027451;5893.891508;6097.893975;6449.426745;6723.504249;7175.647122;7391.507956;7619.093165;7783.161793;8463.176303;8927.321554;9490.219323;10154.99732;10500.66899;10609.50835;11080.30971;11084.68347;11296.76839;11144.02723;10855.8349;10206.56834;10270.84733;10561.91731;10811.86845;10930.91211;10660.8031;11444.00319;
Montenegro;MNE;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6002.605959;6771.370562;7100.324632;7341.204648;7842.347764;8313.63308;10457.22981;12460.73735;13816.56272;13022.87905;13635.88673;14472.48241;13863.88366;14870.1458;15371.20421;16332.84202;18199.30712;19682.29415;21513.42634;23792.47834;20510.76077;23440.43799;
Mongolia;MNG;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3378.01154;3132.639622;2860.107539;2792.892647;2873.922768;3082.675032;3172.927328;3318.584391;3434.314617;3555.144439;3643.610538;3802.166584;4008.493374;4335.971196;4883.732579;5357.262066;5944.022326;6667.241007;7320.552883;7184.470916;7631.145921;8998.687722;10346.01488;10685.71693;11198.3214;10769.25436;10832.48254;11431.49802;12340.22442;12983.80399;12305.71791;12818.87945;
Mariana;MNP;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mozambique;MOZ;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;284.2504215;302.4775496;285.0478752;313.8858566;325.3510191;324.8255346;356.7396109;393.0923099;426.6281913;471.6941829;476.2459162;532.2888017;575.8237473;611.4916224;660.1475357;707.5342894;779.8218903;840.7264304;895.7680755;933.218042;978.0725336;1041.454052;1051.382911;1098.261811;1149.878037;1300.828948;1370.244908;1287.234867;1323.78513;1339.42552;1300.510773;1347.720024;
Mauritania;MRT;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2673.332335;2731.095024;2738.053699;2848.814448;2725.410197;2972.163755;3138.774451;2995.358336;3032.380124;3102.776474;2964.592889;2934.392595;2957.18038;3155.55428;3320.771149;3637.09047;4337.520445;4266.91766;4227.345309;4144.174364;4181.977577;4314.773195;4344.632168;4570.492347;4393.08554;4306.676799;4829.604325;5259.065063;5495.439826;5738.00988;5605.920294;5830.817088;
Mauricio;MUS;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5007.610275;5348.528641;5750.526465;6113.101449;6411.491679;6768.154125;7203.146095;7647.742122;8117.61231;8340.238579;9138.577109;9581.278198;9819.33981;10529.97922;11210.31537;11697.89933;12586.73424;13605.10319;14560.24865;15099.20314;15911.6331;16877.46517;17191.91009;18106.86102;18878.92226;19747.9099;21313.30635;22148.62439;23573.53412;24681.05184;21331.81412;23035.283;
Malawi;MWI;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;655.5534253;715.0097482;658.6623443;729.3987268;676.9662474;808.299148;866.384007;897.1578786;923.2932334;943.5577876;957.8476909;908.8939352;915.9941154;962.5792227;1014.846831;1051.70776;1103.734016;1207.663972;1287.279725;1363.230982;1432.426444;1489.872481;1449.695798;1554.627803;1513.425447;1429.208235;1437.616573;1454.777492;1513.744566;1581.75721;1571.180296;1638.152251;
Malasia;MYS;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7010.26814;7718.632725;8359.694394;9146.264905;9921.600848;10822.43543;11799.40225;12542.25056;11447.56877;12013.97315;13038.53479;13061.26049;13632.53502;14351.41497;15367.4434;16314.30914;17364.50238;18549.02712;19408.67053;18860.48072;20146.96162;21308.21578;22527.00105;22959.20176;24012.82509;24164.95584;24864.04533;25935.1427;27476.92011;28842.38839;27245.62042;28929.4742;
América del Norte;NAC;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23399.42254;23845.82644;24905.46354;25859.91862;27144.61721;28125.37692;29380.4098;30849.07089;32212.67529;33862.62611;35650.12322;36460.32577;37310.27144;38792.38218;40962.00099;43360.92832;45501.79534;47221.5147;47767.80731;46376.8032;47808.0293;49236.05772;50842.1091;52395.7477;54188.06728;55554.45921;56724.76313;58746.95762;61504.08788;63525.2646;61394.23896;67578.38767;
Namibia;NAM;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3875.941621;4191.519948;4450.416138;4340.955595;4369.652238;4499.749239;4600.289861;4752.741981;4842.293128;4955.170571;5126.589643;5197.381746;5437.066064;5698.276136;6487.933446;6778.632149;7392.815403;7901.464217;8156.669375;8116.32379;8579.840767;9061.271374;9458.791173;9863.584461;10609.20989;10783.27452;10582.81823;10335.26742;10511.43048;10432.02821;9543.712734;10038.73827;
Nueva Caledonia;NCL;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Níger;NER;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;731.5727534;729.9673088;738.200376;734.5899848;740.0233948;748.8184852;738.0263805;737.2159338;792.6160101;775.1322482;756.755653;801.8455647;825.2389504;830.1828814;825.7364864;881.8535418;928.7961781;948.6949447;1004.08365;992.9138483;1051.090318;1057.839871;1148.395343;1118.349114;1134.741716;1138.113651;1146.010418;1155.973559;1221.772862;1268.827795;1281.061929;1303.567363;
Nigeria;NGA;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2056.828791;2080.022802;2170.47583;2121.778071;2073.66925;2062.199221;2133.473433;2178.348393;2203.581774;2191.258739;2292.841832;2418.266344;2757.452332;2938.271484;3208.585866;3428.652416;3648.90381;3887.736752;4116.828423;4355.769088;4632.131313;4843.604555;4899.529196;5136.645243;5415.86121;5342.035991;5159.580444;5120.005598;5211.372976;5290.614333;5131.526238;5407.979457;
Nicaragua;NIC;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1947.817416;1963.6765;1970.698516;1965.306136;2030.065322;2150.225764;2284.738854;2375.08283;2451.609655;2621.39013;2750.781425;2857.252496;2886.835154;2981.697476;3186.572767;3384.227933;3584.173159;3814.355692;3964.338081;3802.94831;3959.969226;4234.827082;4392.646596;4567.418096;4889.214186;5230.528231;5618.066546;5915.375443;5771.299827;5574.739132;5465.507439;6194.70035;
Países Bajos;NLD;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19175.70766;20148.29546;20801.17014;21412.27431;22381.72001;23446.97813;24515.53195;26016.99595;27709.61439;29268.5361;31876.9544;33186.52627;34447.20532;34151.35354;35809.9829;37625.56171;41011.15264;43944.71378;46420.20168;44557.39386;45041.58371;46599.02103;47272.10302;49241.51784;49233.2154;50288.59139;52288.41508;55088.6338;57826.6285;60208.42217;60090.70166;63757.84759;
Noruega;NOR;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18461.68798;19581.21192;20623.942;21584.61107;23028.55346;24361.66749;26825.69743;28608.58779;28187.04511;30555.04906;36943.60969;37771.56061;37980.35398;38595.65545;42550.18633;47797.52995;54156.98447;55937.6174;61716.59971;55364.79234;57916.69005;62076.74066;65354.77925;66961.2531;65892.68928;60368.92087;58939.91261;64050.75617;69808.32941;69266.12565;64167.28631;80554.98108;
Nepal;NPL;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;825.5896774;884.670194;915.9893641;947.9206424;1022.354503;1055.262707;1108.075712;1160.385628;1185.692931;1232.5876;1315.970632;1387.797809;1390.169491;1453.408173;1543.018878;1629.159253;1720.62604;1814.095163;1949.504079;2039.905054;2153.126406;2264.329939;2474.08355;2656.358829;2887.631573;2931.620495;2925.532146;3495.5288;3808.162443;4087.611166;3967.820179;4209.759393;
Nauru;NRU;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4207.596151;4214.970971;4763.453661;3783.897767;4724.507756;5192.112259;5833.784382;6523.738192;7286.882137;9457.814551;11919.67845;12211.35462;12492.76767;11746.62695;12501.6449;12507.09241;12613.06808;13125.34837;
Nueva Zelandia;NZL;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14836.33615;14526.01218;14902.00808;15926.51944;17096.7031;17878.05494;18436.92797;19125.07012;19319.09049;20579.36592;21501.99843;22526.42478;23306.27954;23990.07928;25103.31711;25677.41908;27732.75555;29332.49916;29827.14255;30679.0352;31224.74899;32701.3786;32988.60976;36242.62123;37293.35679;37479.68298;39933.57444;42218.53771;42520.75442;45926.13915;45375.93462;47286.2378;
Miembros OCDE;OED;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16604.76802;17247.165;17878.82571;18350.96812;19202.98849;19971.6347;20862.172;21795.97237;22371.26662;23234.74425;24662.68706;25427.53279;26213.45023;26993.03571;28422.31687;29756.18925;31732.47138;33283.7623;34157.75722;33232.64052;34500.00948;35940.63845;36914.3944;38213.45247;39319.99386;40425.47977;41788.91243;43383.66034;45078.01122;46651.39829;45128.7345;48602.55254;
Omán;OMN;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26296.72474;27457.78167;29065.53625;30233.08178;31146.33148;32789.11578;33825.99725;35906.49134;36711.95949;36821.77077;39581.10022;41745.80645;41423.69968;40641.55946;41633.93375;43198.02195;46090.09979;48588.55876;52665.02527;55272.62223;53255.60642;50267.64686;50308.46282;47520.07375;44573.97419;36449.08849;33800.29205;34218.38813;35029.43773;35241.22234;34910.85327;37676.0574;
Otros Estados pequeos;OSS;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10972.8578;11539.56424;12093.52382;12670.20631;14010.96062;14960.515;16812.98739;18600.82114;20083.02279;20312.40353;22002.27058;23826.61877;24944.40776;25189.00693;24942.91053;21211.05847;20675.44396;22107.65336;22710.27853;23376.16263;22168.25195;23649.94056;
Pakistán;PAK;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017.057608;2121.170611;2276.130181;2311.144286;2378.645205;2474.890498;2563.072689;2557.399471;2576.555869;2632.174972;2721.480548;2793.965213;2836.617371;2993.446497;3232.708978;3475.586614;3715.387499;3915.452683;3970.971281;4018.992583;4040.590849;4149.384358;4189.268563;4302.063747;4474.062166;4652.609874;4733.546102;4891.719774;5235.594795;5375.218711;5278.418602;5748.005952;
Panamá;PAN;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5082.617482;5629.756182;6102.654479;6453.939087;6642.363199;6761.514545;7022.61548;7453.632542;7930.529419;8192.786412;8437.866179;8509.429145;8664.947652;9032.12676;9782.509055;10610.17;11662.70807;13166.91357;14473.51331;14481.8925;15234.97112;17005.63735;18757.96478;20885.45397;22971.0796;25392.14167;27902.76813;30526.37985;31869.2188;32874.89103;26907.35892;31900.94175;
Perú;PER;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3351.985817;3467.91244;3456.711406;3650.292009;4105.180592;4416.124259;4537.799352;4826.262011;4776.20582;4834.647834;5000.778712;5076.387272;5373.09604;5647.669109;6027.773555;6548.048287;7198.505639;7961.296296;8791.258632;8881.925515;9664.271272;10400.94848;10679.79775;11196.37773;11410.32919;11481.46456;11933.60033;12442.74646;12999.55076;13272.65083;11789.02928;13748.53362;
Filipinas;PHL;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2662.617281;2676.268341;2684.649051;2742.814371;2856.182745;2980.450136;3136.145174;3273.827161;3215.258639;3292.028743;3437.108698;3545.85068;3658.689755;3842.346618;4121.951561;4375.79507;4661.962612;5005.591015;5224.590999;5236.977571;5587.066137;5818.593668;6244.177924;6559.712776;6905.113046;7122.724735;7614.773193;8001.75648;8565.59071;9100.385478;8198.967501;8892.789346;
Palau;PLW;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9631.958662;10429.31746;10958.27454;10794.10974;11606.34052;12491.99365;12963.79523;13760.69627;13396.34712;12778.30064;13159.73357;14566.68956;15334.54162;15193.89534;16460.48991;17880.5766;18022.44262;17594.68886;18007.2459;18348.51234;16825.88544;15144.56896;
Papua Nueva Guinea;PNG;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1716.963812;1883.086723;2115.529062;2467.454428;2573.871539;2450.124711;2592.76739;2445.318473;2297.030108;2291.227116;2207.154102;2178.908925;2136.57377;2153.3938;2198.396023;2334.890552;2457.951525;2637.961804;2599.123255;2709.805326;2930.769648;2938.249398;3046.783671;3133.190249;3530.499072;3704.96272;3851.264927;3966.947432;3957.278466;4114.483535;3946.507514;4040.039446;
Polonia;POL;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6185.402472;5924.903293;6193.316646;6560.415307;7040.275986;7685.568077;8278.080698;8936.608062;9487.972128;10040.89838;10674.18236;11121.85163;11804.26626;12289.08262;13353.75507;13896.79338;15151.36172;16804.96406;18303.35292;19240.13434;20889.75531;22658.37732;23589.14757;24319.88029;25316.33154;26822.66425;28165.83655;29958.12071;32027.60273;34976.04445;35315.71726;38134.83339;
previa al dividendo demográfico;PRE;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1473.889608;1500.975153;1545.085622;1549.364083;1537.424996;1572.721267;1652.852235;1758.203481;1874.733769;1945.773361;2057.265966;2134.630621;2194.871999;2109.549326;2387.007059;2528.021084;2689.713933;2845.076605;2998.8308;3065.337383;3207.407418;3316.119245;3373.61723;3512.992152;3600.476579;3417.744417;3406.345273;3493.007017;3573.092468;3653.504206;3512.444546;3669.896682;
Puerto Rico;PRI;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13408.70736;14081.62741;14962.9833;15894.66318;16757.25399;17722.43736;18258.49414;19299.55592;20478.15326;21776.69047;22935.20288;24879.21758;25465.67357;25965.87902;28989.62829;29346.92352;29952.63636;30582.98731;30774.76017;30533.38344;30928.79093;31824.15484;32582.62241;33172.67126;33682.85003;34016.02235;34346.86733;34363.75463;35040.69498;36261.06526;34160.86163;35850.32193;
"Corea; República Popular Democrática de";PRK;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Portugal;PRT;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11780.32586;12740.01344;13182.56727;13203.14115;13578.60106;14407.09682;14921.66789;15788.67235;16687.45083;17718.15157;18880.31493;19528.64083;20356.6473;20852.14703;21477.95324;22725.27749;24681.1381;25736.35002;26665.8373;26459.1641;27260.55351;26769.51189;26438.0163;27936.03966;28742.44038;29660.89607;31607.75424;33044.71674;34928.54353;37299.28777;34880.52066;36047.09967;
Paraguay;PRY;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5603.713225;5839.103263;5918.62483;6199.786713;6507.066713;6929.359744;7003.394967;7262.052984;7191.823537;7046.721298;6905.251941;6884.074506;6890.741252;7238.952804;7644.806732;7963.716614;8514.231358;9126.942685;9809.754936;9747.690257;10833.90104;11384.37218;10861.36023;11992.08303;12411.30209;12436.23468;13024.14989;13604.17472;14179.34127;14184.11579;14046.65222;15037.18964;
Ribera Occidental y Gaza;PSE;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2200.900902;2301.603042;2268.342573;2530.032304;2851.449383;3052.078808;2782.160554;2514.878481;2178.701096;2469.183634;3013.3813;3371.513879;3354.098695;3485.041614;3712.204098;3950.2413;4120.271088;4494.731323;5255.825609;5371.6871;5510.13293;5954.400784;6305.391803;6401.740891;6469.152794;6509.035299;5698.412057;6199.451018;
Estados pequeos de las Islas del Pacfico;PSS;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2709.594091;2745.581196;2928.532036;3040.534756;3213.63502;3371.035786;3510.509203;3467.543265;3506.801346;3708.811108;3678.704992;3762.855331;3865.304667;3962.892807;4192.003142;4360.820185;4537.218797;4603.546563;4720.537938;4664.832411;4838.05098;5059.160818;5264.489837;5537.169811;6208.334357;6614.791127;6770.469622;7104.110889;7421.629228;7512.776566;6585.424447;6486.196007;
posterior al dividendo demográfico;PST;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17965.55541;18660.67162;19295.10847;19797.63791;20716.05052;21585.22162;22504.18579;23484.3086;24282.66393;25334.87182;26934.76461;27902.79513;28862.60411;29813.77349;31430.30184;32960.68903;35093.22214;36831.51842;37767.68604;36703.41808;38038.59496;39481.27533;40536.31201;42017.29812;43122.02521;44214.88335;45709.02682;47519.63188;49524.01726;51432.42687;49745.41267;53636.93166;
Polinesia Francesa;PYF;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Qatar;QAT;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88707.29419;89675.055;92911.48311;93630.20531;110286.9632;112073.1006;121877.5941;121689.4537;124470.952;125789.1041;143070.2105;157255.3942;163219.492;158675.8127;143332.9077;98787.37849;84998.46792;92177.59594;93646.64443;94674.31214;93894.25275;102018.1159;
Rumania;ROU;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5280.613594;4795.438776;4515.324856;4699.413502;4995.747433;5429.417383;5745.672829;5564.163973;5544.554779;5596.447063;5848.877956;6519.707196;7162.365778;7560.294984;8990.399097;9602.104759;11554.97089;13701.64334;16782.19301;16632.78266;17355.85141;18802.95232;19809.18751;19677.10766;20632.22127;21624.52338;23904.70386;26943.34774;29568.18681;33066.74087;33336.08977;36109.75069;
Federación de Rusia;RUS;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8027.75293;7857.815918;6862.383789;6419.509277;5734.410156;5613.280762;5517.858887;5699.947754;5465.056152;5914.326172;6825.391602;7361.36377;8037.474609;9254.537109;10226.7666;11822.34668;14912.23438;16648.24219;20163.60938;19389.94141;20490.12695;22798.67383;24303.47266;26073.875;25761.64844;24085.32422;24128.08594;25926.44336;28821.26172;30067.74023;29936.92969;32966.35938;
Rwanda;RWA;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;552.6313454;544.6249247;576.5388387;525.363627;313.4346016;512.3009611;498.0826059;505.274586;538.8031712;563.4161211;616.6819386;674.5981316;761.7500163;775.759973;834.1181032;916.5103442;1004.829522;1081.238733;1192.558143;1241.961935;1314.358815;1411.755187;1448.823727;1503.05695;1663.992648;1762.17678;1841.107989;1934.972955;2099.426124;2283.888816;2180.877349;2459.707347;
