Departamento,Provincia,Municipio,ciudad_comunidad,total_agua,red,pileta,aguatero,pozo,pozo_sin_bomba,lluvia,laguna,total_desague,alcantarillado,camara_septica,pozo_ciego,calle,quebrada,a_laguna,total_electricidad,red_electrica,motor,panel_solar,otra,no_tiene
Cochabamba,Ayopaya,Independencia,ARAMANI NORTE,23,1,19,1,0,1,1,0,0,0,0,0,0,0,0,23,12,0,0,0,11
Cochabamba,Ayopaya,Independencia,HUAYLLAPAMPA,18,18,0,0,0,0,0,0,2,0,0,2,0,0,0,18,10,0,0,0,8
Cochabamba,Ayopaya,Independencia,ARAMANI SUR,27,3,24,0,0,0,0,0,1,0,0,1,0,0,0,27,0,2,0,0,25
Cochabamba,Ayopaya,Independencia,CHACOVILLQUE,66,5,21,0,0,1,34,5,2,0,2,0,0,0,0,66,0,0,2,0,64
Cochabamba,Ayopaya,Independencia,CHINTAYA,34,12,16,1,0,2,3,0,1,0,0,1,0,0,0,34,7,1,0,0,26
Cochabamba,Ayopaya,Independencia,CHOCOPAYA,30,2,1,0,0,6,21,0,1,0,1,0,0,0,0,30,3,0,0,0,27
Cochabamba,Ayopaya,Independencia,LIRIMANI,22,15,6,0,0,1,0,0,0,0,0,0,0,0,0,22,1,0,0,0,21
Cochabamba,Ayopaya,Independencia,MATARANI,39,0,2,0,0,0,37,0,0,0,0,0,0,0,0,39,0,0,0,0,39
Cochabamba,Ayopaya,Independencia,PILLUPAYA,39,7,21,0,2,4,5,0,0,0,0,0,0,0,0,39,6,0,0,0,33
Cochabamba,Ayopaya,Independencia,SISI CAIMANI,27,0,13,0,0,0,0,14,0,0,0,0,0,0,0,27,0,0,0,0,27
Cochabamba,Ayopaya,Independencia,SISI PALERMO,102,10,36,0,0,7,49,0,2,0,1,0,0,1,0,102,58,1,0,0,43
Cochabamba,Ayopaya,Independencia,SISI PARTE LIBRE,73,4,38,0,0,3,26,2,1,0,0,1,0,0,0,73,49,0,0,1,23
Cochabamba,Ayopaya,Independencia,CHARAPAYA,23,3,19,0,0,0,1,0,7,0,0,7,0,0,0,23,18,0,0,0,5
Cochabamba,Ayopaya,Independencia,HUALLIQUIANI,50,47,0,0,0,0,2,1,43,0,0,42,0,1,0,50,34,0,0,0,16
Cochabamba,Ayopaya,Independencia,MANZANANI,61,43,6,1,0,0,9,2,11,0,1,9,0,1,0,61,32,0,1,0,28
Cochabamba,Ayopaya,Independencia,TAYPICHORO,47,1,17,0,1,2,26,0,0,0,0,0,0,0,0,47,7,2,3,0,35
Cochabamba,Ayopaya,Independencia,CARHUANI,52,46,0,0,0,0,4,2,44,0,1,43,0,0,0,52,0,0,0,1,51
Cochabamba,Ayopaya,Independencia,ICHOLOMA,39,25,6,0,0,1,7,0,7,0,1,6,0,0,0,39,18,0,0,0,21
Cochabamba,Ayopaya,Independencia,LLAVESITA,41,2,30,0,0,0,9,0,29,0,0,29,0,0,0,41,2,0,1,8,30
Cochabamba,Ayopaya,Independencia,POCANCHE,13,1,0,0,0,0,12,0,0,0,0,0,0,0,0,13,0,0,0,0,13
Cochabamba,Ayopaya,Independencia,SIVINGANI,73,23,28,0,0,11,11,0,9,0,1,8,0,0,0,73,24,0,2,0,47
Cochabamba,Ayopaya,Independencia,TOCOHUASI,26,11,0,0,0,4,10,1,1,0,0,1,0,0,0,26,2,0,4,0,20
Cochabamba,Ayopaya,Independencia,SALVIANI,37,6,7,0,0,17,6,1,1,1,0,0,0,0,0,37,20,0,1,0,16
Cochabamba,Ayopaya,Independencia,HUAYCOMARCA,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,2,0,5
Cochabamba,Ayopaya,Independencia,SAYLAPATA,33,21,12,0,0,0,0,0,5,0,0,5,0,0,0,33,0,0,2,2,29
Cochabamba,Ayopaya,Independencia,CHULLPANI,54,21,13,0,1,2,17,0,6,0,0,6,0,0,0,54,17,0,0,0,37
Cochabamba,Ayopaya,Independencia,ÑUÑUMAYANI,15,1,7,0,0,0,0,7,0,0,0,0,0,0,0,15,0,0,0,0,15
Cochabamba,Ayopaya,Independencia,QHOCHI PAMPA,27,13,7,0,0,0,6,1,0,0,0,0,0,0,0,27,17,0,1,0,9
Cochabamba,Ayopaya,Independencia,CALASINDRA,46,36,2,0,0,0,8,0,1,0,1,0,0,0,0,46,16,0,0,0,30
Cochabamba,Ayopaya,Independencia,USUNGANI,22,0,14,0,0,0,8,0,0,0,0,0,0,0,0,22,0,0,1,0,21
Cochabamba,Ayopaya,Independencia,SISI KONIRI,24,0,15,0,0,0,9,0,0,0,0,0,0,0,0,24,0,0,0,0,24
Cochabamba,Ayopaya,Independencia,CHAPIPAMPA,32,15,1,0,0,0,16,0,1,0,0,1,0,0,0,32,22,0,0,0,10
Cochabamba,Ayopaya,Independencia,QUIRIMBE,16,0,14,0,0,1,1,0,0,0,0,0,0,0,0,16,3,0,0,0,13
Cochabamba,Ayopaya,Independencia,CAPELLANA,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,15
Cochabamba,Ayopaya,Independencia,CHUSAGANI,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,0,0,14
Cochabamba,Ayopaya,Independencia,ULUPICANI,19,6,4,0,0,1,7,1,0,0,0,0,0,0,0,19,0,0,0,0,19
Cochabamba,Ayopaya,Independencia,ACHACANANI,13,0,6,1,0,0,5,1,0,0,0,0,0,0,0,13,1,0,0,0,12
Cochabamba,Ayopaya,Independencia,BUENA VISTA,45,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,8,0,0,0,37
Cochabamba,Ayopaya,Independencia,CHILLA MANI,26,7,9,0,0,0,10,0,14,0,0,14,0,0,0,26,19,0,0,0,7
Cochabamba,Ayopaya,Independencia,CHORO GRANDE,20,11,0,0,0,1,8,0,0,0,0,0,0,0,0,20,0,0,0,0,20
Cochabamba,Ayopaya,Independencia,CHUCHUHUANI,44,35,0,0,0,0,9,0,0,0,0,0,0,0,0,44,22,0,0,0,22
Cochabamba,Ayopaya,Independencia,CHULLAPAMPA,69,20,16,0,0,16,9,8,0,0,0,0,0,0,0,69,10,1,1,0,57
Cochabamba,Ayopaya,Independencia,CONDEPAMPA,75,0,2,0,0,0,73,0,6,0,0,6,0,0,0,75,18,0,0,0,57
Cochabamba,Ayopaya,Independencia,CONDORILLO,34,9,15,0,0,0,10,0,0,0,0,0,0,0,0,34,6,0,0,0,28
Cochabamba,Ayopaya,Independencia,COPURURO,29,0,17,0,0,1,8,3,0,0,0,0,0,0,0,29,7,0,0,0,22
Cochabamba,Ayopaya,Independencia,CUYUPAYA,54,42,5,0,0,0,5,2,4,0,0,4,0,0,0,54,38,0,0,0,16
Cochabamba,Ayopaya,Independencia,ERAPATA,85,77,5,0,0,0,3,0,63,57,1,5,0,0,0,85,77,0,1,0,7
Cochabamba,Ayopaya,Independencia,KUTI,49,6,21,0,0,2,15,5,7,2,0,4,0,1,0,49,11,3,0,0,35
Cochabamba,Ayopaya,Independencia,LARIMARKA,20,17,1,0,0,0,2,0,4,0,3,1,0,0,0,20,0,0,2,0,18
Cochabamba,Ayopaya,Independencia,LEQUE LEQUENI,38,2,0,0,0,0,36,0,1,0,0,1,0,0,0,38,0,0,1,1,36
Cochabamba,Ayopaya,Independencia,LINKU,38,23,0,0,0,1,14,0,0,0,0,0,0,0,0,38,0,0,0,0,38
Cochabamba,Ayopaya,Independencia,LOMAS POCANTE,33,2,13,0,0,4,14,0,1,0,0,1,0,0,0,33,0,0,0,15,18
Cochabamba,Ayopaya,Independencia,MURMUNTANI,31,1,0,0,0,0,30,0,1,0,1,0,0,0,0,31,3,0,0,0,28
Cochabamba,Ayopaya,Independencia,PINOMAYO,24,0,23,0,0,0,1,0,0,0,0,0,0,0,0,24,7,0,0,0,17
Cochabamba,Ayopaya,Independencia,PUJYUNI,31,0,0,0,0,6,24,1,0,0,0,0,0,0,0,31,0,0,0,0,31
Cochabamba,Ayopaya,Independencia,QUIRAYA,40,23,12,0,0,1,4,0,31,0,1,30,0,0,0,40,21,0,0,0,19
Cochabamba,Ayopaya,Independencia,RODEO,37,35,0,0,0,0,2,0,2,0,0,2,0,0,0,37,30,0,0,0,7
Cochabamba,Ayopaya,Independencia,ROSASANI,45,3,23,0,0,1,18,0,1,0,1,0,0,0,0,45,20,0,1,0,24
Cochabamba,Ayopaya,Independencia,SANTA ROSA,19,11,6,0,0,0,2,0,9,0,1,5,0,3,0,19,13,0,0,0,6
Cochabamba,Ayopaya,Independencia,SIKIMIRANI,50,30,9,0,0,0,11,0,2,0,0,2,0,0,0,50,0,1,1,0,48
Cochabamba,Ayopaya,Independencia,TAMIÑANI ALTO,69,0,58,0,0,0,11,0,2,0,0,2,0,0,0,69,0,11,2,0,56
Cochabamba,Ayopaya,Independencia,TAPAZA,58,0,1,0,0,8,44,5,0,0,0,0,0,0,0,58,12,0,0,0,46
Cochabamba,Ayopaya,Independencia,TAPAZA ALTO,13,0,0,0,0,10,2,1,0,0,0,0,0,0,0,13,0,0,0,0,13
Cochabamba,Ayopaya,Independencia,LERMA LLINQUITURO,40,9,28,0,0,0,2,1,21,0,5,16,0,0,0,40,19,0,0,0,21
Cochabamba,Ayopaya,Independencia,ICHULOMA SANTA ELENA,13,11,1,0,0,1,0,0,1,0,0,1,0,0,0,13,7,0,0,1,5
Cochabamba,Ayopaya,Independencia,TORORANI,31,2,29,0,0,0,0,0,4,0,1,3,0,0,0,31,29,0,0,0,2
Cochabamba,Ayopaya,Independencia,HUAYLLANI,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
Cochabamba,Ayopaya,Independencia,QHORA TOTORA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Cochabamba,Ayopaya,Independencia,HUAYLLUMA,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,1
Cochabamba,Ayopaya,Independencia,SISI CORONACION,33,1,29,0,0,1,0,2,0,0,0,0,0,0,0,33,0,0,0,1,32
Cochabamba,Ayopaya,Independencia,CANTUMARCA,57,28,8,0,0,1,16,4,0,0,0,0,0,0,0,57,13,0,3,3,38
Cochabamba,Ayopaya,Independencia,CONDOR CERCA,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
Cochabamba,Ayopaya,Independencia,KAMI,129,86,34,0,0,0,9,0,12,0,6,6,0,0,0,129,127,0,0,0,2
Cochabamba,Ayopaya,Independencia,CHIARAQUE,9,1,0,0,0,2,3,3,0,0,0,0,0,0,0,9,0,0,0,0,9
Cochabamba,Ayopaya,Independencia,KAMI,361,184,79,0,11,46,41,0,68,9,22,26,2,9,0,361,349,2,0,1,9
Cochabamba,Ayopaya,Independencia,KUMI MAQUITO,22,3,15,0,0,1,3,0,0,0,0,0,0,0,0,22,0,0,0,3,19
Cochabamba,Ayopaya,Independencia,PATIÑO ALTO,295,50,243,0,0,0,2,0,21,10,0,0,1,10,0,295,287,0,0,1,7
Cochabamba,Ayopaya,Independencia,VILLA HERMOSA,204,163,37,0,0,2,2,0,23,0,10,9,1,3,0,204,184,0,0,1,19
Cochabamba,Ayopaya,Independencia,CHUCHUATA,46,1,27,0,0,8,10,0,4,0,0,2,0,2,0,46,3,0,0,11,32
Cochabamba,Ayopaya,Independencia,KOCHIRAYA,63,0,8,0,0,1,54,0,0,0,0,0,0,0,0,63,35,0,0,0,28
Cochabamba,Ayopaya,Independencia,VILLUNI CHIRAQUE,9,0,0,0,0,4,2,3,0,0,0,0,0,0,0,9,0,0,0,0,9
Cochabamba,Ayopaya,Independencia,PATIÑO,35,2,33,0,0,0,0,0,1,0,1,0,0,0,0,35,34,0,0,0,1
Cochabamba,Ayopaya,Independencia,NUEVA BELEN,13,0,5,0,0,6,2,0,0,0,0,0,0,0,0,13,8,0,0,0,5
Cochabamba,Ayopaya,Independencia,ICOYA,62,3,1,0,0,4,25,29,15,1,0,14,0,0,0,62,44,0,0,0,18
Cochabamba,Ayopaya,Independencia,SANTA ROSA,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4
Cochabamba,Ayopaya,Independencia,ANGOSTURA,87,3,31,0,0,8,45,0,1,0,1,0,0,0,0,87,0,0,7,1,79
Cochabamba,Ayopaya,Independencia,ASCASIVI ALTO,26,0,0,0,0,2,24,0,1,0,0,1,0,0,0,26,16,0,0,0,10
Cochabamba,Ayopaya,Independencia,ASCASIVI BAJO,24,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,15,0,0,0,9
Cochabamba,Ayopaya,Independencia,CALCHANI,154,68,7,0,3,0,76,0,9,0,4,5,0,0,0,154,44,0,4,0,106
Cochabamba,Ayopaya,Independencia,CHACUELA,31,2,2,0,0,0,27,0,1,0,0,1,0,0,0,31,4,0,0,0,27
Cochabamba,Ayopaya,Independencia,CHAMACOMA,62,1,23,0,0,17,21,0,3,0,1,2,0,0,0,62,35,0,0,0,27
Cochabamba,Ayopaya,Independencia,CHAIPISIRCA,47,0,36,0,0,0,11,0,0,0,0,0,0,0,0,47,0,0,0,0,47
Cochabamba,Ayopaya,Independencia,CHAUPISUYU,39,0,24,0,0,0,15,0,1,0,0,1,0,0,0,39,14,0,0,0,25
Cochabamba,Ayopaya,Independencia,COPAYA ALTO,25,0,0,0,0,1,24,0,0,0,0,0,0,0,0,25,1,0,1,0,23
Cochabamba,Ayopaya,Independencia,COPAYA,33,11,1,0,0,0,21,0,0,0,0,0,0,0,0,33,17,0,6,0,10
Cochabamba,Ayopaya,Independencia,MOYA PAMPA,60,7,0,0,0,0,53,0,0,0,0,0,0,0,0,60,10,0,0,0,50
Cochabamba,Ayopaya,Independencia,KARUMPAYA,17,7,2,0,0,0,8,0,1,0,1,0,0,0,0,17,5,3,0,0,9
Cochabamba,Ayopaya,Independencia,LLAJMA,42,4,38,0,0,0,0,0,0,0,0,0,0,0,0,42,21,0,0,0,21
Cochabamba,Ayopaya,Independencia,PALMA RANCHO,20,11,0,0,0,1,8,0,1,0,0,1,0,0,0,20,11,0,0,0,9
Cochabamba,Ayopaya,Independencia,PAPEL PAMPA,22,2,9,0,0,0,11,0,0,0,0,0,0,0,0,22,0,0,0,0,22
Cochabamba,Ayopaya,Independencia,PICHACANI,57,5,14,0,0,0,37,1,4,0,0,1,0,3,0,57,3,0,0,0,54
Cochabamba,Ayopaya,Independencia,SACAPAYA,29,0,0,0,0,1,28,0,0,0,0,0,0,0,0,29,0,0,0,0,29
Cochabamba,Ayopaya,Independencia,VILACOTA,94,5,6,0,0,0,83,0,1,0,0,1,0,0,0,94,9,0,0,0,85
Cochabamba,Ayopaya,Independencia,VILAYAQUE CHICO,18,0,1,0,0,9,8,0,0,0,0,0,0,0,0,18,13,0,0,0,5
Cochabamba,Ayopaya,Independencia,HIERBA BUENANI,37,0,4,0,0,0,33,0,0,0,0,0,0,0,0,37,26,0,0,0,11
Cochabamba,Ayopaya,Independencia,LOQUENA B,33,2,19,0,0,2,10,0,1,0,1,0,0,0,0,33,12,0,0,8,13
Cochabamba,Ayopaya,Independencia,VILAYAQUE,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,52,36,0,0,0,16
Cochabamba,Ayopaya,Independencia,COTANI,63,28,1,0,0,0,33,1,17,0,0,5,0,12,0,63,0,1,0,0,62
Cochabamba,Ayopaya,Independencia,COTACOTANI,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,22,0,0,0,0,22
Cochabamba,Ayopaya,Independencia,CAVINI,41,24,12,0,0,4,1,0,2,0,0,2,0,0,0,41,0,0,6,0,35
Cochabamba,Ayopaya,Independencia,CUESTA CUCHO A,53,0,0,0,0,0,53,0,0,0,0,0,0,0,0,53,0,0,0,0,53
Cochabamba,Ayopaya,Independencia,JACHA QOCHI,45,0,1,0,0,0,40,4,0,0,0,0,0,0,0,45,0,0,3,17,25
Cochabamba,Ayopaya,Independencia,LOQUEDA C,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,1,8
Cochabamba,Ayopaya,Independencia,ORATORARIA,29,2,2,0,0,6,19,0,0,0,0,0,0,0,0,29,20,0,0,0,9
Cochabamba,Ayopaya,Independencia,CHANACOMA ALTO,16,0,12,0,0,4,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
Cochabamba,Ayopaya,Morochata,CHIVI RANCHO,70,9,8,0,0,3,45,5,44,0,3,41,0,0,0,70,37,0,0,0,33
Cochabamba,Ayopaya,Morochata,PIUSILLA,84,33,27,0,0,2,11,11,39,1,0,38,0,0,0,84,53,0,0,0,31
Cochabamba,Ayopaya,Morochata,LACHIRAYA,43,3,2,0,0,0,38,0,36,0,2,34,0,0,0,43,18,0,0,1,24
Cochabamba,Ayopaya,Morochata,HIERBA BUENANI TICOPAYA CHICO,13,2,1,0,0,0,10,0,1,0,0,1,0,0,0,13,0,0,0,0,13
Cochabamba,Ayopaya,Morochata,PATA PARANGANI,41,17,0,0,0,0,24,0,0,0,0,0,0,0,0,41,13,0,0,0,28
Cochabamba,Ayopaya,Morochata,MOROCHATA,341,134,81,0,1,53,71,1,153,110,9,26,0,8,0,341,179,1,16,1,144
Cochabamba,Ayopaya,Morochata,ESTRELLANI,23,16,0,0,1,0,6,0,6,0,0,6,0,0,0,23,11,0,0,0,12
Cochabamba,Ayopaya,Morochata,SAN ISIDRO,189,105,74,0,0,0,10,0,131,1,6,124,0,0,0,189,146,0,0,0,43
Cochabamba,Ayopaya,Morochata,TORRENI,19,9,0,0,0,8,1,1,6,0,0,5,0,1,0,19,6,0,0,0,13
Cochabamba,Ayopaya,Morochata,LOCOLOCONI,16,3,1,0,0,0,0,12,4,0,0,2,0,2,0,16,2,0,0,0,14
Cochabamba,Ayopaya,Morochata,LINDE,49,24,7,0,0,1,17,0,32,0,0,32,0,0,0,49,27,0,0,0,22
Cochabamba,Ayopaya,Morochata,SAN MIGUEL,17,0,0,0,0,0,17,0,2,0,0,2,0,0,0,17,1,0,1,4,11
Cochabamba,Ayopaya,Morochata,PARTE LIBRE,64,14,31,0,0,0,19,0,47,0,1,46,0,0,0,64,45,0,0,5,14
Cochabamba,Ayopaya,Morochata,MONTE CANTO,25,3,15,0,0,0,7,0,2,0,0,1,0,1,0,25,0,0,1,0,24
Cochabamba,Ayopaya,Morochata,TOTORANI,92,16,9,0,0,14,53,0,1,0,0,1,0,0,0,92,38,0,0,0,54
Cochabamba,Ayopaya,Morochata,HUMAMARKA,54,12,12,0,0,5,23,2,4,0,0,4,0,0,0,54,1,1,15,0,37
Cochabamba,Ayopaya,Morochata,CHAUPISUYO,37,0,0,0,0,1,36,0,9,0,6,3,0,0,0,37,19,0,0,0,18
Cochabamba,Ayopaya,Morochata,LAGUNA,33,2,10,0,0,0,18,3,6,0,0,6,0,0,0,33,6,0,2,15,10
Cochabamba,Ayopaya,Morochata,PALMA RANCHO,50,0,32,0,0,2,16,0,20,1,0,19,0,0,0,50,35,0,1,8,6
Cochabamba,Ayopaya,Morochata,RETAMANI,23,0,0,0,0,0,23,0,14,0,0,14,0,0,0,23,0,0,0,4,19
Cochabamba,Ayopaya,Morochata,CHULLPAS,28,0,0,0,0,0,27,1,1,0,0,1,0,0,0,28,0,0,2,0,26
Cochabamba,Ayopaya,Morochata,URA PARANGANI,53,7,24,0,0,2,11,9,10,0,0,10,0,0,0,53,25,0,0,0,28
Cochabamba,Ayopaya,Morochata,MOJONTHOCO,20,16,3,0,0,0,0,1,9,0,0,9,0,0,0,20,15,0,0,0,5
Cochabamba,Ayopaya,Morochata,PATA MOROCHATA,112,83,1,0,0,0,28,0,80,0,14,66,0,0,0,112,77,0,0,0,35
Cochabamba,Ayopaya,Morochata,TUINI CHICO,19,1,0,0,0,0,18,0,18,0,0,18,0,0,0,19,9,0,0,0,10
Cochabamba,Ayopaya,Morochata,TOLDO MOGO,39,0,0,0,0,0,39,0,12,0,0,12,0,0,0,39,0,0,0,0,39
Cochabamba,Ayopaya,Morochata,TUINI GRANDE,29,1,26,0,0,0,2,0,24,0,0,24,0,0,0,29,18,0,1,0,10
Cochabamba,Ayopaya,Morochata,PALTA LOMA,44,39,0,0,0,0,4,1,5,1,0,4,0,0,0,44,30,0,0,0,14
Cochabamba,Ayopaya,Morochata,ANJUILUNI,130,6,9,0,0,8,107,0,9,0,1,6,0,2,0,130,5,0,6,1,118
Cochabamba,Ayopaya,Morochata,1RO DE ENERO,41,4,0,0,0,0,37,0,18,0,2,16,0,0,0,41,22,0,0,18,1
Cochabamba,Ayopaya,Morochata,COCHI PAMPA,56,29,5,0,0,0,20,2,5,0,0,5,0,0,0,56,32,0,1,0,23
Cochabamba,Ayopaya,Morochata,HIERBA BUENANI,21,21,0,0,0,0,0,0,7,0,0,6,1,0,0,21,8,0,0,0,13
Cochabamba,Ayopaya,Morochata,JINCHUPAYA,27,25,0,0,0,0,2,0,5,0,0,5,0,0,0,27,16,0,0,0,11
Cochabamba,Ayopaya,Morochata,MURMUNTANI,39,0,0,0,0,1,38,0,0,0,0,0,0,0,0,39,0,0,2,0,37
Cochabamba,Ayopaya,Morochata,SAUCE RANCHO,76,21,6,0,0,1,48,0,10,0,0,10,0,0,0,76,0,0,3,1,72
Cochabamba,Ayopaya,Morochata,LAMPAYA,36,3,12,0,0,0,19,2,3,0,0,3,0,0,0,36,21,1,0,1,13
Cochabamba,Ayopaya,Morochata,PUCARANI CHICO,29,19,0,0,0,0,10,0,1,0,0,1,0,0,0,29,0,7,3,0,19
Cochabamba,Ayopaya,Morochata,PUCARANI GRANDE,39,28,1,0,0,0,10,0,12,0,0,12,0,0,0,39,0,0,0,0,39
Cochabamba,Ayopaya,Morochata,LAGUNILLAS,59,5,2,0,0,6,46,0,3,0,1,2,0,0,0,59,28,0,0,0,31
Cochabamba,Ayopaya,Morochata,MARJ MARJU,14,4,2,0,0,0,5,3,3,0,0,3,0,0,0,14,9,0,0,0,5
Cochabamba,Ayopaya,Morochata,CHAUPI SUYO,25,20,1,0,0,2,2,0,1,0,0,1,0,0,0,25,15,0,0,0,10
Cochabamba,Ayopaya,Morochata,KIRI KIRI,140,29,74,0,0,6,26,5,87,3,0,84,0,0,0,140,81,2,1,0,56
Cochabamba,Ayopaya,Morochata,CORATA GRANDE,54,42,8,0,0,0,3,1,18,4,0,13,0,0,1,54,32,0,0,0,22
Cochabamba,Ayopaya,Morochata,PUNACACHI,50,8,18,0,0,14,10,0,15,0,2,13,0,0,0,50,21,0,1,0,28
Cochabamba,Ayopaya,Morochata,ATOJ HUACHA,28,0,22,0,0,2,0,4,2,0,0,2,0,0,0,28,2,0,0,0,26
Cochabamba,Ayopaya,Morochata,VILUYO,58,0,0,0,0,0,58,0,2,0,0,2,0,0,0,58,1,0,0,0,57
Cochabamba,Ayopaya,Morochata,MURMUNTANI,29,1,1,0,0,24,3,0,7,1,0,6,0,0,0,29,19,0,0,1,9
Cochabamba,Ayopaya,Morochata,UYUNI,70,21,12,0,0,0,27,10,17,0,0,17,0,0,0,70,39,0,0,0,31
Cochabamba,Ayopaya,Morochata,MOLLE PUNKU,39,26,0,0,0,3,10,0,12,0,4,6,0,2,0,39,0,0,0,15,24
Cochabamba,Ayopaya,Morochata,TARACOLLO,13,0,0,0,0,0,13,0,1,0,0,1,0,0,0,13,0,1,1,3,8
Cochabamba,Ayopaya,Morochata,YURAYA GRANDE,45,40,0,0,0,1,4,0,0,0,0,0,0,0,0,45,0,10,1,0,34
Cochabamba,Ayopaya,Morochata,YURAYA CHICO,47,0,0,0,0,0,46,1,1,0,0,1,0,0,0,47,0,0,0,0,47
Cochabamba,Ayopaya,Morochata,CHUÑAVI,42,2,0,0,0,19,21,0,5,0,0,5,0,0,0,42,4,0,1,0,37
Cochabamba,Ayopaya,Morochata,CORATA BAJO,48,10,4,0,0,0,34,0,11,0,0,11,0,0,0,48,30,0,0,0,18
Cochabamba,Ayopaya,Morochata,TORRENI ALTO,19,12,7,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,18
Cochabamba,Ayopaya,Morochata,CHULLPA KASA CHICO,7,1,4,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
Cochabamba,Ayopaya,Morochata,CHULLPA KASA GRANDE,76,42,11,0,0,1,22,0,6,0,0,6,0,0,0,76,38,0,1,0,37
Cochabamba,Ayopaya,Morochata,PUCARA GRANDE,32,1,27,0,0,0,3,1,2,0,0,2,0,0,0,32,4,0,0,0,28
Cochabamba,Ayopaya,Morochata,VILLA POTRERO,12,0,0,0,2,0,10,0,1,0,0,1,0,0,0,12,0,0,0,0,12
Cochabamba,Ayopaya,Morochata,WARMI HUAÑUSQUA,23,10,2,0,0,0,11,0,0,0,0,0,0,0,0,23,1,0,0,0,22
Cochabamba,Ayopaya,Morochata,IGLESIANI,46,0,17,0,0,0,29,0,15,0,1,14,0,0,0,46,21,0,0,0,25
Cochabamba,Ayopaya,Morochata,JATUN CIENEGA,50,1,31,0,0,0,7,11,5,0,1,4,0,0,0,50,23,0,0,0,27
Cochabamba,Ayopaya,Morochata,CONDORNASA,32,19,8,0,0,0,5,0,2,0,0,0,0,2,0,32,1,0,0,0,31
Cochabamba,Ayopaya,Morochata,COLLAP CHICO A,53,16,0,0,0,0,37,0,12,0,1,11,0,0,0,53,16,1,3,0,33
Cochabamba,Ayopaya,Morochata,COLLAP CHICO B,24,0,2,0,2,19,0,1,7,0,0,7,0,0,0,24,0,0,1,0,23
Cochabamba,Ayopaya,Morochata,VILLA COLLPA,45,31,11,0,0,0,2,1,3,1,0,2,0,0,0,45,24,0,0,0,21
Cochabamba,Ayopaya,Morochata,MACHACAMARCA,30,28,0,0,0,0,2,0,22,0,0,22,0,0,0,30,20,0,0,0,10
Cochabamba,Ayopaya,Morochata,ÑUSATA,38,5,12,0,0,0,21,0,18,0,1,17,0,0,0,38,20,0,0,0,18
Cochabamba,Ayopaya,Morochata,MOROCHATA,23,8,13,0,0,0,0,2,1,0,0,1,0,0,0,23,14,0,0,0,9
Cochabamba,Ayopaya,Morochata,TOTORA,44,0,17,0,0,0,27,0,11,0,3,8,0,0,0,44,25,0,0,0,19
Cochabamba,Ayopaya,Morochata,CHINCHIRI,213,81,3,0,0,4,122,3,36,0,9,27,0,0,0,213,58,1,19,2,133
Cochabamba,Ayopaya,Morochata,COMPAÑIA PAMPA,33,21,10,0,0,0,2,0,22,0,0,22,0,0,0,33,29,0,0,0,4
Cochabamba,Ayopaya,Morochata,PULPERAS,28,0,1,0,1,23,2,1,2,0,0,2,0,0,0,28,17,0,0,0,11
Cochabamba,Ayopaya,Morochata,TICOPAYA GRANDE,36,2,0,0,0,10,24,0,11,0,1,10,0,0,0,36,1,0,2,5,28
Cochabamba,Ayopaya,Morochata,HUERTAS,38,1,0,0,0,1,36,0,0,0,0,0,0,0,0,38,2,0,1,0,35
Cochabamba,Ayopaya,Morochata,YAYANI ALTO,105,3,3,0,0,0,99,0,22,0,13,9,0,0,0,105,38,0,0,28,39
Cochabamba,Ayopaya,Morochata,YAYANI BAJO,47,0,7,0,2,10,28,0,12,0,0,12,0,0,0,47,24,0,0,0,23
Cochabamba,Ayopaya,Cocapata,SAN JUAN,37,4,5,0,0,1,26,1,4,0,0,3,1,0,0,37,0,0,5,5,27
Cochabamba,Ayopaya,Cocapata,BAJO SAN JUAN,29,0,0,0,0,0,29,0,3,0,1,2,0,0,0,29,0,0,0,1,28
Cochabamba,Ayopaya,Cocapata,SANTO DOMINGO,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,0,0,0,0,21
Cochabamba,Ayopaya,Cocapata,ALTAMACHI,83,1,4,0,1,2,75,0,12,0,0,12,0,0,0,83,13,0,22,2,46
Cochabamba,Ayopaya,Cocapata,COCAPATA,134,100,11,0,0,12,11,0,94,3,28,62,0,1,0,134,117,0,0,1,16
