Departamento,Provincia,Municipio,Ciudad / Comunidad,pared_total,pared_ladrillo_cemento,pared_adobe_tapial,pared_tabique_quinche,pared_piedra,pared_madera,pared_canha_palma,pared_otro,techo_total,techo_calamina,techo_teja,techo_losa,techo_paja,techo_otro,piso_total,piso_tierra,piso_madera,piso_machimbre,piso_parquet,piso_ceramica,piso_cemento,piso_mosaico,piso_ladrillo,piso_otro
Tarija,Aniceto Arce,Padcaya,ISLA GRANDE,6,0,5,0,0,1,0,0,6,2,4,0,0,0,6,4,0,0,0,0,1,0,0,1
Tarija,Aniceto Arce,Padcaya,LAYME,11,6,4,0,0,1,0,0,11,8,2,0,0,1,11,7,0,0,0,0,4,0,0,0
Tarija,Aniceto Arce,Bermejo,BERMEJO,7600,6546,672,11,3,311,16,41,7600,3680,855,2790,87,188,7600,528,8,6,1,1590,4483,900,26,58
Tarija,Aniceto Arce,Bermejo,CERCADO,44,25,13,0,0,5,1,0,44,29,0,13,2,0,44,11,0,0,0,4,29,0,0,0
Tarija,Aniceto Arce,Bermejo,ZONA EL NUEVE,76,31,7,0,0,23,11,4,76,54,1,0,19,2,76,40,0,0,0,5,30,0,1,0
Tarija,Aniceto Arce,Bermejo,25 DE ENERO,49,47,2,0,0,0,0,0,49,25,23,1,0,0,49,2,0,0,0,0,47,0,0,0
Tarija,Aniceto Arce,Bermejo,LINARES,236,193,31,0,0,8,1,3,236,120,62,28,7,19,236,34,0,0,0,9,184,8,1,0
Tarija,Aniceto Arce,Bermejo,ALTO CALAMA,21,7,11,0,1,2,0,0,21,19,0,0,2,0,21,6,0,0,0,0,15,0,0,0
Tarija,Aniceto Arce,Bermejo,ARROZALES,44,35,2,1,0,6,0,0,44,38,2,2,1,1,44,5,0,0,0,0,36,2,0,1
Tarija,Aniceto Arce,Bermejo,BARREDERO,140,24,70,1,0,39,4,2,140,116,0,4,17,3,140,89,0,0,0,3,47,1,0,0
Tarija,Aniceto Arce,Bermejo,CABECERA EL NUEVE,19,5,4,0,2,7,1,0,19,12,5,0,2,0,19,11,0,0,0,0,8,0,0,0
Tarija,Aniceto Arce,Bermejo,EL TORO,23,8,3,0,0,10,0,2,23,16,1,0,6,0,23,14,0,0,0,0,8,1,0,0
Tarija,Aniceto Arce,Bermejo,QUEBRADA CHICA,49,17,9,0,0,14,8,1,49,38,1,0,9,1,49,22,0,0,0,0,21,1,2,3
Tarija,Aniceto Arce,Bermejo,SAN LUIS EL ANTA,46,13,2,0,0,11,20,0,46,31,0,0,15,0,46,34,0,0,0,0,12,0,0,0
Tarija,Aniceto Arce,Bermejo,CANDADO GRANDE,83,39,37,0,0,6,1,0,83,75,3,3,1,1,83,18,0,0,0,6,59,0,0,0
Tarija,Aniceto Arce,Bermejo,CANDADO CHICO,43,32,7,0,0,3,1,0,43,38,0,2,3,0,43,13,0,0,0,0,30,0,0,0
Tarija,Aniceto Arce,Bermejo,FLOR DE ORO,49,30,18,0,0,1,0,0,49,48,0,0,0,1,49,9,0,0,0,0,40,0,0,0
Tarija,Aniceto Arce,Bermejo,LA FLORIDA,31,14,7,0,0,8,1,1,31,27,0,0,3,1,31,17,0,0,0,0,14,0,0,0
Tarija,Aniceto Arce,Bermejo,LOS POZOS,50,24,20,0,2,2,2,0,50,46,0,0,4,0,50,14,0,0,0,3,33,0,0,0
Tarija,Aniceto Arce,Bermejo,SANTA ROSA,37,15,15,0,0,3,4,0,37,33,0,0,4,0,37,20,0,0,0,0,17,0,0,0
Tarija,Aniceto Arce,Bermejo,VILLA NUEVA,24,12,10,0,0,2,0,0,24,23,0,0,1,0,24,12,0,0,0,0,12,0,0,0
Tarija,Aniceto Arce,Bermejo,NARANJO DULCE,25,13,11,0,0,1,0,0,25,22,0,1,2,0,25,8,0,0,0,0,17,0,0,0
Tarija,Aniceto Arce,Bermejo,CAÑADON BUENA VISTA,35,9,1,1,0,19,5,0,35,34,0,0,1,0,35,25,0,0,0,0,10,0,0,0
Tarija,Aniceto Arce,Bermejo,EL CINCO,22,3,3,0,0,11,5,0,22,9,0,1,12,0,22,19,0,0,0,1,2,0,0,0
Tarija,Aniceto Arce,Bermejo,CAMPO GRANDE,108,95,6,0,0,6,1,0,108,77,24,7,0,0,108,19,0,0,0,1,87,0,0,1
Tarija,Aniceto Arce,Bermejo,LA TALITA,3,3,0,0,0,0,0,0,3,2,0,1,0,0,3,2,0,0,0,0,1,0,0,0
Tarija,Aniceto Arce,Bermejo,NARANJITOS,63,39,1,0,0,22,1,0,63,30,27,4,1,1,63,11,1,0,0,1,50,0,0,0
Tarija,Aniceto Arce,Bermejo,PORCELANA,92,75,8,1,0,4,4,0,92,75,9,2,6,0,92,24,0,0,0,1,65,1,1,0
Tarija,Gran Chaco,Yacuiba,YACUIBA,15073,13737,458,8,5,789,12,64,15073,11300,1932,1587,26,228,15073,1378,29,14,10,3123,8796,1290,332,101
Tarija,Gran Chaco,Yacuiba,CAMPO PAJOSO,211,190,10,1,1,6,2,1,211,173,31,6,1,0,211,26,0,0,0,44,132,4,4,1
Tarija,Gran Chaco,Yacuiba,CAÑON OCULTO,101,80,0,4,1,12,4,0,101,94,3,0,3,1,101,28,0,0,0,1,67,1,4,0
Tarija,Gran Chaco,Yacuiba,RETIRO,29,9,19,0,0,1,0,0,29,23,6,0,0,0,29,19,0,0,0,0,9,0,0,1
Tarija,Gran Chaco,Yacuiba,YUCHAN,22,0,22,0,0,0,0,0,22,19,0,0,3,0,22,22,0,0,0,0,0,0,0,0
Tarija,Gran Chaco,Yacuiba,CREVAUX,298,11,233,46,0,1,1,6,298,219,64,3,10,2,298,256,0,0,0,1,27,10,4,0
Tarija,Gran Chaco,Yacuiba,D'ORBIGNY,130,11,67,19,0,8,2,23,130,98,2,1,19,10,130,114,0,0,0,0,12,0,4,0
Tarija,Gran Chaco,Yacuiba,LA GRAMPA,281,238,18,3,0,15,3,4,281,231,37,2,1,10,281,57,0,0,0,21,186,4,11,2
Tarija,Gran Chaco,Yacuiba,LA PURISIMA,20,0,15,0,0,0,0,5,20,17,2,0,1,0,20,20,0,0,0,0,0,0,0,0
Tarija,Gran Chaco,Yacuiba,LAPACHAL,29,25,3,0,0,0,1,0,29,22,6,1,0,0,29,6,0,0,0,3,19,0,1,0
Tarija,Gran Chaco,Yacuiba,LIMITAS,50,38,0,0,0,10,0,2,50,46,3,0,0,1,50,10,0,0,0,0,36,0,3,1
Tarija,Gran Chaco,Yacuiba,SAN ISIDRO,491,449,6,1,1,26,4,4,491,403,58,19,2,9,491,52,2,1,0,61,355,6,10,4
Tarija,Gran Chaco,Yacuiba,EL QUEBRACHAL,23,13,4,0,0,6,0,0,23,12,11,0,0,0,23,10,0,0,0,0,13,0,0,0
Tarija,Gran Chaco,Yacuiba,CAMPO GRANDE,585,553,10,0,0,17,0,5,585,395,170,15,1,4,585,70,0,0,0,77,418,8,5,7
Tarija,Gran Chaco,Yacuiba,CAÑITAS,42,20,7,0,0,11,2,2,42,40,0,0,2,0,42,30,0,0,0,0,10,0,2,0
Tarija,Gran Chaco,Yacuiba,SANTA MARTHA,46,43,1,0,0,0,0,2,46,44,1,0,0,1,46,32,0,0,0,0,12,0,1,1
Tarija,Gran Chaco,Yacuiba,YUQUIRENDA,16,6,5,0,0,5,0,0,16,11,5,0,0,0,16,8,0,0,0,0,8,0,0,0
Tarija,Gran Chaco,Yacuiba,SAUSAL,33,0,17,0,0,3,0,13,33,5,0,0,12,16,33,33,0,0,0,0,0,0,0,0
Tarija,Gran Chaco,Yacuiba,NILIKHATA,28,0,11,1,0,0,0,16,28,15,0,0,3,10,28,28,0,0,0,0,0,0,0,0
Tarija,Gran Chaco,Yacuiba,WEENAYEK EL ARCA,20,0,8,0,0,0,0,12,20,5,0,0,2,13,20,17,0,0,0,0,0,0,0,3
Tarija,Gran Chaco,Yacuiba,ANTEZANA,33,5,28,0,0,0,0,0,33,25,8,0,0,0,33,23,0,0,0,2,7,0,1,0
Tarija,Gran Chaco,Yacuiba,EL ALGARROBITO,19,0,8,0,0,0,0,11,19,13,0,0,4,2,19,19,0,0,0,0,0,0,0,0
Tarija,Gran Chaco,Yacuiba,PEÑA COLORADA,22,10,3,1,0,8,0,0,22,20,2,0,0,0,22,14,0,0,0,0,6,2,0,0
Tarija,Gran Chaco,Yacuiba,EL AGUERO,30,4,3,1,0,21,0,1,30,27,1,0,0,2,30,22,1,0,0,2,5,0,0,0
Tarija,Gran Chaco,Yacuiba,BELLA VISTA I,75,74,0,0,1,0,0,0,75,7,67,0,0,1,75,0,0,0,0,5,68,2,0,0
Tarija,Gran Chaco,Yacuiba,CAMPO VERDE,10,0,5,0,0,0,0,5,10,9,0,0,1,0,10,10,0,0,0,0,0,0,0,0
Tarija,Gran Chaco,Yacuiba,LA ESTRELLA,7,0,0,0,0,0,0,7,7,6,0,0,1,0,7,7,0,0,0,0,0,0,0,0
Tarija,Gran Chaco,Yacuiba,LAPACHAL ALTO,271,229,9,0,0,30,0,3,271,259,7,1,1,3,271,75,0,0,0,30,155,0,10,1
Tarija,Gran Chaco,Yacuiba,SAN ISIDRO DEL SUR OESTE,41,27,6,0,0,6,0,2,41,37,1,1,0,2,41,15,0,0,0,1,21,0,4,0
Tarija,Gran Chaco,Yacuiba,BAJADA VAYA,6,4,0,0,0,2,0,0,6,5,1,0,0,0,6,2,0,0,0,1,3,0,0,0
Tarija,Gran Chaco,Yacuiba,CAMPO VERDE SUR,17,10,4,0,0,3,0,0,17,11,6,0,0,0,17,6,0,0,0,0,11,0,0,0
Tarija,Gran Chaco,Yacuiba,PUEBLO NUEVO,7,6,0,0,0,1,0,0,7,2,4,0,0,1,7,1,0,0,0,0,6,0,0,0
Tarija,Gran Chaco,Yacuiba,SALADA CHICA,36,19,0,0,0,17,0,0,36,33,3,0,0,0,36,20,0,0,0,1,12,1,2,0
Tarija,Gran Chaco,Yacuiba,PELICANO,17,2,10,1,0,4,0,0,17,17,0,0,0,0,17,8,0,0,0,1,6,0,2,0
Tarija,Gran Chaco,Yacuiba,BARRO NEGRO,20,9,2,0,0,9,0,0,20,19,1,0,0,0,20,12,0,0,0,0,8,0,0,0
Tarija,Gran Chaco,Yacuiba,CAMPO NUÑEZ,57,14,17,4,0,20,1,1,57,30,22,1,3,1,57,36,0,0,0,1,20,0,0,0
Tarija,Gran Chaco,Yacuiba,MORA VIEJA,73,0,59,2,0,0,4,8,73,54,0,1,1,17,73,73,0,0,0,0,0,0,0,0
Tarija,Gran Chaco,Yacuiba,MORA NUEVA,114,1,6,0,0,5,0,102,114,19,0,0,8,87,114,110,1,0,0,0,0,0,0,3
Tarija,Gran Chaco,Yacuiba,FISCAL EL PALMAR,50,32,7,2,0,9,0,0,50,41,7,0,2,0,50,22,0,0,0,2,26,0,0,0
Tarija,Gran Chaco,Yacuiba,ALGARROBAL,8,2,0,4,0,1,0,1,8,8,0,0,0,0,8,4,0,0,0,0,2,0,2,0
Tarija,Gran Chaco,Yacuiba,SALITRAL CAMPO VERDE,34,11,6,2,0,12,1,2,34,20,13,0,0,1,34,19,0,0,0,0,14,0,0,1
Tarija,Gran Chaco,Yacuiba,BUZUY,65,36,13,5,0,8,0,3,65,51,11,0,1,2,65,28,2,0,0,0,29,6,0,0
Tarija,Gran Chaco,Yacuiba,CAIZA,70,8,6,0,0,55,0,1,70,65,2,0,0,3,70,64,0,0,0,0,5,0,1,0
Tarija,Gran Chaco,Yacuiba,CAIZA J,218,123,54,2,0,36,1,2,218,170,44,2,1,1,218,85,0,0,0,6,119,1,6,1
Tarija,Gran Chaco,Yacuiba,BAGUAL,81,44,8,3,0,26,0,0,81,68,13,0,0,0,81,34,0,0,0,8,34,2,3,0
Tarija,Gran Chaco,Yacuiba,EL BARRIAL,78,42,34,0,0,2,0,0,78,37,37,1,0,3,78,16,0,0,0,5,56,1,0,0
Tarija,Gran Chaco,Yacuiba,EL KINCHAO,42,4,23,1,0,12,2,0,42,36,1,0,5,0,42,25,0,0,0,0,17,0,0,0
Tarija,Gran Chaco,Yacuiba,ITABICUA,54,37,11,2,0,4,0,0,54,39,15,0,0,0,54,11,0,0,0,0,42,0,1,0
Tarija,Gran Chaco,Yacuiba,SUNCHAL,56,27,19,0,0,10,0,0,56,30,25,0,0,1,56,20,0,0,0,3,21,7,5,0
Tarija,Gran Chaco,Yacuiba,TATARENDA,50,35,10,0,0,5,0,0,50,27,20,0,3,0,50,15,0,0,0,1,34,0,0,0
Tarija,Gran Chaco,Yacuiba,VILLA INGAVI,46,24,17,0,0,4,0,1,46,30,16,0,0,0,46,8,0,0,0,0,38,0,0,0
Tarija,Gran Chaco,Yacuiba,YAGUACUA,308,193,28,2,0,84,0,1,308,245,49,5,3,6,308,128,1,0,0,28,150,0,1,0
Tarija,Gran Chaco,Yacuiba,SACHAPERA,184,108,38,0,2,32,0,4,184,127,53,0,1,3,184,53,0,0,0,5,125,0,0,1
Tarija,Gran Chaco,Yacuiba,SAN FRANCISCO DEL INTI,131,94,28,2,0,6,1,0,131,72,58,0,0,1,131,20,1,0,1,8,99,2,0,0
Tarija,Gran Chaco,Yacuiba,SANANDITA,151,72,53,6,2,17,1,0,151,87,55,7,1,1,151,2,1,0,0,38,100,10,0,0
Tarija,Gran Chaco,Yacuiba,SOTOS,36,9,24,0,0,2,0,1,36,5,28,0,2,1,36,6,0,0,0,0,30,0,0,0
Tarija,Gran Chaco,Yacuiba,TIERRAS NUEVAS,239,144,54,0,3,34,4,0,239,176,30,16,12,5,239,124,1,0,0,5,106,1,2,0
Tarija,Gran Chaco,Yacuiba,VILLA EL CARMEN,360,291,45,14,0,6,2,2,360,254,63,20,5,18,360,78,15,0,0,16,215,27,6,3
Tarija,Gran Chaco,Yacuiba,VILLA PRIMAVERA,107,24,72,1,0,2,1,7,107,25,73,1,3,5,107,13,0,0,0,1,91,1,1,0
Tarija,Gran Chaco,Yacuiba,PANANTY MCT,110,19,70,0,0,20,0,1,110,74,34,0,0,2,110,75,0,0,0,3,32,0,0,0
Tarija,Gran Chaco,Yacuiba,TIMBOY,32,13,11,0,0,8,0,0,32,19,12,0,1,0,32,19,0,0,0,2,11,0,0,0
Tarija,Gran Chaco,Yacuiba,TIMBOY TIGUASU WENHAYER,15,0,0,0,0,14,1,0,15,14,0,0,0,1,15,14,1,0,0,0,0,0,0,0
Tarija,Gran Chaco,Yacuiba,SANANDITA LA VIEJA,75,5,15,1,0,52,1,1,75,62,3,0,4,6,75,64,3,0,0,0,7,0,0,1
Tarija,Gran Chaco,Yacuiba,LAS ABRAS,97,23,2,0,0,72,0,0,97,91,2,0,1,3,97,83,0,0,0,2,10,0,1,1
Tarija,Gran Chaco,Yacuiba,LAS BREAS,11,5,1,0,0,4,0,1,11,6,4,0,0,1,11,5,0,0,0,0,5,0,1,0
Tarija,Gran Chaco,Yacuiba,LA FLORIDA,84,65,12,0,0,4,0,3,84,84,0,0,0,0,84,3,0,0,0,14,61,6,0,0
Tarija,Gran Chaco,Yacuiba,CORTADERAL,14,2,3,0,0,8,1,0,14,11,1,0,2,0,14,10,0,0,0,0,4,0,0,0
Tarija,Gran Chaco,Yacuiba,YATEBUTE,7,4,0,0,0,3,0,0,7,5,2,0,0,0,7,3,0,0,0,0,4,0,0,0
Tarija,Gran Chaco,Yacuiba,EL BRIAL,247,182,62,1,0,1,1,0,247,223,24,0,0,0,247,1,0,0,1,86,132,27,0,0
Tarija,Gran Chaco,Yacuiba,PALMITO TIMBOY,36,14,1,0,0,21,0,0,36,31,3,0,2,0,36,23,0,0,0,0,12,0,1,0
Tarija,Gran Chaco,Yacuiba,CHACO LA VERTIENTE,10,3,0,0,0,7,0,0,10,10,0,0,0,0,10,7,0,0,0,0,3,0,0,0
Tarija,Gran Chaco,Yacuiba,PAICHO CENTRO,2,0,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0
Tarija,Gran Chaco,Yacuiba,CEIBALITO,21,8,9,1,0,2,0,1,21,12,8,0,0,1,21,7,0,0,0,0,12,0,1,1
Tarija,Gran Chaco,Yacuiba,LOROS,4,0,4,0,0,0,0,0,4,0,1,0,3,0,4,0,0,0,0,0,4,0,0,0
Tarija,Gran Chaco,Yacuiba,TATI,6,1,1,0,0,4,0,0,6,4,1,0,1,0,6,4,0,0,0,0,2,0,0,0
Tarija,Gran Chaco,Yacuiba,GUASURENDA,13,0,0,0,0,13,0,0,13,13,0,0,0,0,13,13,0,0,0,0,0,0,0,0
Tarija,Gran Chaco,Yacuiba,LA BRECHA,5,0,0,0,0,5,0,0,5,3,0,0,2,0,5,5,0,0,0,0,0,0,0,0
Tarija,Gran Chaco,Yacuiba,AGUAYRENDA,83,37,34,2,0,7,0,3,83,68,6,0,1,8,83,34,0,0,0,2,44,0,3,0
Tarija,Gran Chaco,Yacuiba,OJO DEL AGUA,105,77,24,1,0,2,0,1,105,85,14,5,0,1,105,15,4,0,0,3,60,21,2,0
Tarija,Gran Chaco,Yacuiba,PALMAR CHICO,410,322,53,16,1,10,7,1,410,354,51,1,1,3,410,67,0,0,0,67,242,21,12,1
Tarija,Gran Chaco,Caraparí,CARAPARI,962,791,115,1,1,41,4,9,962,498,363,89,5,7,962,63,0,0,6,201,656,22,1,13
Tarija,Gran Chaco,Caraparí,AGUAYRENDITA,28,6,20,0,0,2,0,0,28,17,11,0,0,0,28,10,0,0,0,2,16,0,0,0
Tarija,Gran Chaco,Caraparí,BARRO NEGRO,49,11,32,0,0,5,1,0,49,29,19,0,1,0,49,15,0,0,0,1,33,0,0,0
Tarija,Gran Chaco,Caraparí,CAMPO LARGO,130,18,108,1,0,1,2,0,130,32,98,0,0,0,130,36,0,0,0,3,89,0,2,0
Tarija,Gran Chaco,Caraparí,CHIRIMOLLAR,51,11,29,0,0,8,0,3,51,30,20,0,1,0,51,14,0,0,0,1,36,0,0,0
Tarija,Gran Chaco,Caraparí,CORTADERAL,58,6,48,0,0,2,0,2,58,30,26,0,1,1,58,14,0,0,0,0,44,0,0,0
Tarija,Gran Chaco,Caraparí,EL COMUN,51,11,36,0,0,4,0,0,51,23,27,0,1,0,51,5,0,0,0,2,44,0,0,0
Tarija,Gran Chaco,Caraparí,ITAPERENDA,82,25,44,0,0,12,1,0,82,44,36,0,2,0,82,15,0,0,0,3,64,0,0,0
Tarija,Gran Chaco,Caraparí,LAYME,105,51,49,2,0,1,0,2,105,52,44,4,3,2,105,15,0,0,0,12,76,2,0,0
Tarija,Gran Chaco,Caraparí,LOMA ALTA,132,56,62,1,0,11,1,1,132,88,40,0,4,0,132,37,0,0,0,4,90,0,1,0
Tarija,Gran Chaco,Caraparí,MOLINO VIEJO,51,9,30,5,0,5,2,0,51,23,24,0,4,0,51,16,0,0,0,2,30,2,1,0
Tarija,Gran Chaco,Caraparí,SAN ALBERTO,183,63,99,0,0,17,0,4,183,76,99,0,2,6,183,35,1,0,0,5,138,4,0,0
Tarija,Gran Chaco,Caraparí,SANTA ROSA,192,61,106,5,1,10,2,7,192,110,71,0,7,4,192,58,0,0,0,3,127,1,1,2
Tarija,Gran Chaco,Caraparí,SAUSALITO,32,11,9,0,0,11,0,1,32,17,14,0,0,1,32,17,0,0,0,0,14,1,0,0
Tarija,Gran Chaco,Caraparí,SAN MARTIN,66,22,36,0,0,8,0,0,66,63,2,0,1,0,66,27,0,0,0,5,31,3,0,0
Tarija,Gran Chaco,Caraparí,BUENA VISTA,28,9,11,0,0,3,5,0,28,11,15,0,2,0,28,12,0,0,0,0,13,2,0,1
Tarija,Gran Chaco,Caraparí,SAN ANTONIO,52,8,40,0,1,2,1,0,52,25,25,0,1,1,52,4,0,0,0,0,46,1,0,1
Tarija,Gran Chaco,Caraparí,AGUA BLANCA,131,52,59,4,0,7,9,0,131,97,32,0,1,1,131,29,0,0,0,11,78,6,6,1
Tarija,Gran Chaco,Caraparí,CAÑAVERAL,38,3,6,1,0,28,0,0,38,30,0,0,7,1,38,23,0,0,0,0,15,0,0,0
Tarija,Gran Chaco,Caraparí,ITAU,323,80,179,38,1,13,9,3,323,73,239,6,1,4,323,48,7,0,0,9,250,9,0,0
Tarija,Gran Chaco,Caraparí,IÑIGUAZU,90,36,52,0,0,2,0,0,90,41,49,0,0,0,90,22,0,0,0,4,64,0,0,0
Tarija,Gran Chaco,Caraparí,LAS SIDRAS,39,6,6,0,0,24,0,3,39,34,0,0,5,0,39,26,0,0,0,0,13,0,0,0
Tarija,Gran Chaco,Caraparí,RIO NEGRO,33,3,6,14,1,8,1,0,33,32,1,0,0,0,33,19,0,0,0,0,14,0,0,0
Tarija,Gran Chaco,Caraparí,SALITRAL,52,20,30,0,0,2,0,0,52,4,48,0,0,0,52,3,0,0,0,2,46,0,1,0
Tarija,Gran Chaco,Caraparí,GUTIERREZ,21,1,2,0,0,18,0,0,21,18,0,0,3,0,21,15,0,0,0,0,5,0,1,0
Tarija,Gran Chaco,Caraparí,CAÑITAS,46,8,22,0,0,15,0,1,46,41,4,0,1,0,46,28,0,0,0,0,18,0,0,0
Tarija,Gran Chaco,Caraparí,YACUNDA,46,13,11,0,0,18,0,4,46,45,0,0,1,0,46,26,0,0,0,3,15,0,2,0
Tarija,Gran Chaco,Caraparí,LA SECA,13,1,2,0,0,10,0,0,13,10,0,0,2,1,13,11,0,0,0,0,2,0,0,0
Tarija,Gran Chaco,Caraparí,CAMPO LARGO HITO 22,59,9,22,1,0,26,0,1,59,52,3,0,3,1,59,36,0,0,0,1,19,0,0,3
Tarija,Gran Chaco,Caraparí,SAN NICOLAS,14,0,4,0,0,9,0,1,14,14,0,0,0,0,14,11,0,0,0,0,3,0,0,0
Tarija,Gran Chaco,Caraparí,BERETY CHACO,66,6,56,0,0,0,4,0,66,30,34,0,0,2,66,18,0,1,0,3,44,0,0,0
Tarija,Gran Chaco,Caraparí,CANTO DEL AGUA,92,20,69,1,0,0,0,2,92,29,63,0,0,0,92,10,0,0,0,4,77,1,0,0
Tarija,Gran Chaco,Caraparí,FUERTE VIEJO,81,16,54,0,0,7,4,0,81,47,32,0,2,0,81,21,0,0,0,4,55,1,0,0
Tarija,Gran Chaco,Caraparí,LAGUNITAS,56,5,50,0,0,1,0,0,56,10,45,1,0,0,56,3,0,0,0,7,46,0,0,0
Tarija,Gran Chaco,Caraparí,NAZARENO,72,25,47,0,0,0,0,0,72,17,52,0,0,3,72,19,0,0,0,3,49,0,1,0
Tarija,Gran Chaco,Caraparí,SALADILLO,128,54,73,0,0,1,0,0,128,42,84,1,0,1,128,9,0,0,0,9,99,3,7,1
Tarija,Gran Chaco,Caraparí,SAN ANTONIO,20,2,16,1,0,1,0,0,20,9,10,0,1,0,20,5,0,0,0,2,13,0,0,0
Tarija,Gran Chaco,Caraparí,KAPIGUASUTI,30,1,24,0,0,2,3,0,30,14,16,0,0,0,30,9,0,0,0,1,20,0,0,0
Tarija,Gran Chaco,Caraparí,CAÑADA ANCHA,36,0,34,0,0,0,2,0,36,6,30,0,0,0,36,6,0,0,0,0,30,0,0,0
Tarija,Gran Chaco,Caraparí,TIMBOY,28,1,25,0,0,0,2,0,28,7,21,0,0,0,28,5,0,0,0,2,21,0,0,0
Tarija,Gran Chaco,Caraparí,ISIMIRI,18,7,10,0,0,1,0,0,18,15,2,0,1,0,18,7,0,0,0,0,10,0,1,0
Tarija,Gran Chaco,Caraparí,ACHERAL,34,3,30,0,0,1,0,0,34,3,30,0,0,1,34,9,0,0,0,1,22,0,2,0
Tarija,Gran Chaco,Caraparí,BOYUY,47,11,34,2,0,0,0,0,47,4,42,0,0,1,47,9,0,0,0,0,37,1,0,0
Tarija,Gran Chaco,Caraparí,ZAPATERA NORTE,70,27,38,4,0,0,0,1,70,16,52,0,1,1,70,11,0,0,0,1,56,1,1,0
Tarija,Gran Chaco,Caraparí,ZAPATERA CENTRO,25,10,15,0,0,0,0,0,25,9,16,0,0,0,25,1,0,0,0,0,24,0,0,0
Tarija,Gran Chaco,Caraparí,LAGUNA DEL DIABLO,6,1,2,0,0,3,0,0,6,5,1,0,0,0,6,5,0,0,0,0,1,0,0,0
Tarija,Gran Chaco,Caraparí,CHOERE,12,4,8,0,0,0,0,0,12,4,8,0,0,0,12,1,0,0,0,0,11,0,0,0
Tarija,Gran Chaco,Caraparí,CARAHUATARENDA,17,1,10,3,0,3,0,0,17,9,8,0,0,0,17,9,0,0,0,0,8,0,0,0
Tarija,Gran Chaco,Villamontes,VILLAMONTES,7908,6421,780,45,4,429,51,178,7908,6558,1040,147,24,139,7908,1494,31,2,3,1476,4354,196,271,81
Tarija,Gran Chaco,Villamontes,CAIGUA,189,107,79,1,0,1,0,1,189,122,66,1,0,0,189,51,1,0,0,3,124,1,9,0
Tarija,Gran Chaco,Villamontes,CAIGUAMI,20,10,3,0,0,7,0,0,20,18,1,0,0,1,20,10,0,0,0,2,8,0,0,0
Tarija,Gran Chaco,Villamontes,LA FLORIDA,31,0,1,29,0,1,0,0,31,31,0,0,0,0,31,31,0,0,0,0,0,0,0,0
Tarija,Gran Chaco,Villamontes,CAPIRENDA,35,21,14,0,0,0,0,0,35,32,2,0,0,1,35,10,0,0,0,0,7,0,18,0
Tarija,Gran Chaco,Villamontes,CAPIRENDITA,173,150,17,1,0,1,1,3,173,169,1,0,2,1,173,22,0,0,0,0,124,1,26,0
Tarija,Gran Chaco,Villamontes,CHIMEO,88,21,59,5,0,2,0,1,88,55,31,0,1,1,88,41,0,0,0,0,44,0,1,2
Tarija,Gran Chaco,Villamontes,CUTAIQUI,28,4,21,1,0,1,0,1,28,25,0,0,3,0,28,20,0,0,0,1,2,0,5,0
Tarija,Gran Chaco,Villamontes,ESMERALDA,19,1,17,0,0,0,0,1,19,6,0,0,13,0,19,18,0,0,0,0,1,0,0,0
Tarija,Gran Chaco,Villamontes,IBIBOBO,82,38,34,1,0,8,0,1,82,67,9,0,2,4,82,26,2,0,0,8,29,0,17,0
Tarija,Gran Chaco,Villamontes,LA VICTORIA,39,8,29,2,0,0,0,0,39,32,0,0,7,0,39,30,1,0,0,1,5,0,2,0
Tarija,Gran Chaco,Villamontes,LAS BAYAS,24,2,21,0,0,0,0,1,24,13,2,0,9,0,24,19,0,0,0,0,1,0,4,0
Tarija,Gran Chaco,Villamontes,PALMAR GRANDE,118,37,29,2,0,33,1,16,118,80,31,0,5,2,118,59,0,0,0,5,48,2,3,1
Tarija,Gran Chaco,Villamontes,RESISTENCIA,22,0,19,3,0,0,0,0,22,8,11,0,3,0,22,8,0,0,0,0,14,0,0,0
Tarija,Gran Chaco,Villamontes,SAMAYHUATE,24,8,14,0,0,2,0,0,24,20,1,0,1,2,24,13,0,0,0,0,8,0,3,0
Tarija,Gran Chaco,Villamontes,PALMAR ESTACION,23,2,18,1,0,0,2,0,23,4,18,0,1,0,23,3,0,0,0,1,19,0,0,0
Tarija,Gran Chaco,Villamontes,TARINGUITI,17,4,6,0,0,1,5,1,17,16,0,0,0,1,17,8,0,0,0,0,5,0,4,0
Tarija,Gran Chaco,Villamontes,CUEVA DE LEON,14,2,10,2,0,0,0,0,14,5,8,0,1,0,14,5,0,0,0,1,8,0,0,0
Tarija,Gran Chaco,Villamontes,PALMAR GRANDE,11,1,7,2,0,1,0,0,11,1,7,0,2,1,11,4,0,0,0,0,7,0,0,0
Tarija,Gran Chaco,Villamontes,EL TORO,10,1,4,0,0,5,0,0,10,7,0,0,3,0,10,9,0,0,0,0,1,0,0,0
Tarija,Gran Chaco,Villamontes,GALPONES,15,6,2,1,0,4,0,2,15,14,0,0,1,0,15,8,1,0,0,0,1,0,5,0
Tarija,Gran Chaco,Villamontes,IBOPEYTI,104,98,3,0,0,2,0,1,104,93,9,0,1,1,104,44,0,0,0,0,26,0,33,1
